time;host;consumer_group;cpu;pxqtime;iowait;oth_wait;reqs
2019-01-05 20:00:00;2;fp_dm_prior;0.42828100630248017;0.018898244335184708;0.16198734193390057;0.05596430063974758;0.012413117542118426
2019-01-05 22:00:00;2;fp_dm_prior;0.42846514474493347;0.018810209710665632;0.16218812545924147;0.05594958646846168;0.012397566665808681
2019-01-06 00:00:00;2;fp_dm_prior;0.4286492831873867;0.018722175086146556;0.16238890898458233;0.05593487229717578;0.012382015789498938
2019-01-06 02:00:00;2;fp_dm_prior;0.42883342162983995;0.01863414046162748;0.16258969250992322;0.05592015812588988;0.012366464913189193
2019-01-06 04:00:00;2;fp_dm_prior;0.4290175600722932;0.018546105837108418;0.1627904760352641;0.055905443954603985;0.012350914036879452
2019-01-06 06:00:00;2;fp_dm_prior;0.42920169851474643;0.01845807121258934;0.16299125956060495;0.055890729783318084;0.012335363160569709
2019-01-06 16:00:00;2;fp_dm_prior;0.43012239072701264;0.01801789808999399;0.1639951771873093;0.055817158926888585;0.01225760877902099
2019-01-06 18:00:00;2;fp_dm_prior;0.43030652916946593;0.017929863465474913;0.16419596071265016;0.055802444755602684;0.012242057902711245
2019-01-06 20:00:00;2;fp_dm_prior;0.4304000202734523;0.017882782704790982;0.16439674415993083;0.05582871870733595;0.012237044492567423
2019-01-06 22:00:00;2;fp_dm_prior;0.43049351137743874;0.017835701944107052;0.1645975276072115;0.05585499265906923;0.012232031082423604
2019-01-07 00:00:00;2;fp_dm_prior;0.4305870024814251;0.01778862118342313;0.16479831105449216;0.0558812666108025;0.012227017672279784
2019-01-07 02:00:00;2;fp_dm_prior;0.43068049358541155;0.017741540422739205;0.1649990945017728;0.05590754056253577;0.012222004262135962
2019-01-07 04:00:00;2;fp_dm_prior;0.430773984689398;0.017694459662055274;0.16519987794905347;0.05593381451426904;0.01221699085199214
2019-01-07 06:00:00;2;fp_dm_prior;0.43086747579338436;0.017647378901371344;0.16540066139633414;0.05596008846600231;0.01221197744184832
2019-01-07 08:00:00;2;fp_dm_prior;0.4309609668973708;0.017600298140687413;0.1656014448436148;0.05598636241773558;0.0122069640317045
2019-01-07 10:00:00;2;fp_dm_prior;0.43105445800135717;0.01755321738000349;0.16580222829089544;0.05601263636946885;0.012201950621560681
2019-01-07 12:00:00;2;fp_dm_prior;0.4311479491053436;0.017506136619319566;0.1660030117381761;0.05603891032120212;0.01219693721141686
2019-01-07 14:00:00;2;fp_dm_prior;0.43124144020933;0.017459055858635636;0.16620379518545678;0.056065184272935394;0.012191923801273038
2019-01-07 16:00:00;2;fp_dm_prior;0.4313349313133164;0.017411975097951705;0.16640457863273744;0.05609145822466867;0.012186910391129218
